season,as_of_date,referee,window,matches_used,fouls_avg,home_fouls_avg,away_fouls_avg,yellow_avg,red_avg
2023-24,2024-03-31,A Taylor,10,10,22.5,10.8,11.7,4.6,0.1
2023-24,2024-04-07,A Taylor,3,3,23.666666666666668,10.0,13.666666666666666,5.666666666666667,0.0
2023-24,2024-04-07,A Taylor,5,5,21.4,9.4,12.0,4.2,0.0
2023-24,2024-04-07,A Taylor,10,10,22.6,10.7,11.9,5.0,0.1
2023-24,2024-04-21,A Taylor,3,3,24.0,11.0,13.0,4.666666666666667,0.0
2023-24,2024-04-21,A Taylor,5,5,23.2,10.6,12.6,4.6,0.0
2023-24,2024-04-21,A Taylor,10,10,23.3,11.3,12.0,5.4,0.1
2023-24,2024-04-27,A Taylor,3,3,20.333333333333332,10.666666666666666,9.666666666666666,4.666666666666667,0.0
2023-24,2024-04-27,A Taylor,5,5,22.6,10.6,12.0,4.8,0.0
2023-24,2024-04-27,A Taylor,10,10,22.4,11.0,11.4,5.0,0.1
2023-24,2024-05-04,A Taylor,3,3,19.333333333333332,10.333333333333334,9.0,3.6666666666666665,0.0
2023-24,2024-05-04,A Taylor,5,5,21.2,9.8,11.4,4.0,0.0
2023-24,2024-05-04,A Taylor,10,10,20.9,10.2,10.7,4.6,0.1
2023-24,2024-05-11,A Taylor,3,3,16.333333333333332,8.333333333333334,8.0,2.3333333333333335,0.3333333333333333
2023-24,2024-05-11,A Taylor,5,5,18.4,9.8,8.6,3.8,0.2
2023-24,2024-05-11,A Taylor,10,10,20.2,9.8,10.4,4.1,0.2
2023-24,2024-05-19,A Taylor,3,3,15.0,7.333333333333333,7.666666666666667,3.3333333333333335,0.3333333333333333
2023-24,2024-05-19,A Taylor,5,5,17.4,9.0,8.4,3.4,0.2
2023-24,2024-05-19,A Taylor,10,10,19.4,9.2,10.2,3.8,0.1
2023-24,2023-09-24,C Kavanagh,3,1,25.0,12.0,13.0,2.0,0.0
2023-24,2023-09-24,C Kavanagh,5,1,25.0,12.0,13.0,2.0,0.0
2023-24,2023-09-24,C Kavanagh,10,1,25.0,12.0,13.0,2.0,0.0
2023-24,2023-09-30,C Kavanagh,3,2,21.5,11.0,10.5,3.5,0.0
2023-24,2023-09-30,C Kavanagh,5,2,21.5,11.0,10.5,3.5,0.0
2023-24,2023-09-30,C Kavanagh,10,2,21.5,11.0,10.5,3.5,0.0
2023-24,2023-10-21,C Kavanagh,3,3,21.333333333333332,9.666666666666666,11.666666666666666,4.333333333333333,0.0
2023-24,2023-10-21,C Kavanagh,5,3,21.333333333333332,9.666666666666666,11.666666666666666,4.333333333333333,0.0
2023-24,2023-10-21,C Kavanagh,10,3,21.333333333333332,9.666666666666666,11.666666666666666,4.333333333333333,0.0
2023-24,2023-10-29,C Kavanagh,3,3,20.333333333333332,8.666666666666666,11.666666666666666,5.333333333333333,0.0
2023-24,2023-10-29,C Kavanagh,5,4,21.5,9.5,12.0,4.5,0.0
2023-24,2023-10-29,C Kavanagh,10,4,21.5,9.5,12.0,4.5,0.0
2023-24,2023-11-11,C Kavanagh,3,3,19.0,8.666666666666666,10.333333333333334,4.666666666666667,0.0
2023-24,2023-11-11,C Kavanagh,5,5,20.0,9.6,10.4,4.2,0.0
2023-24,2023-11-11,C Kavanagh,10,5,20.0,9.6,10.4,4.2,0.0
2023-24,2023-11-25,C Kavanagh,3,3,18.666666666666668,9.333333333333334,9.333333333333334,4.0,0.0
2023-24,2023-11-25,C Kavanagh,5,5,19.0,9.0,10.0,4.6,0.0
2023-24,2023-11-25,C Kavanagh,10,6,20.0,9.5,10.5,4.166666666666667,0.0
2023-24,2023-12-02,C Kavanagh,3,3,18.333333333333332,9.333333333333334,9.0,4.666666666666667,0.3333333333333333
2023-24,2023-12-02,C Kavanagh,5,5,19.6,8.8,10.8,5.0,0.2
2023-24,2023-12-02,C Kavanagh,10,7,20.142857142857142,9.428571428571429,10.714285714285714,4.571428571428571,0.14285714285714285
2023-24,2023-12-06,C Kavanagh,3,3,21.666666666666668,10.0,11.666666666666666,5.0,0.3333333333333333
2023-24,2023-12-06,C Kavanagh,5,5,20.2,9.8,10.4,4.6,0.2
2023-24,2023-12-06,C Kavanagh,10,8,20.625,9.75,10.875,4.5,0.125
2023-24,2023-12-10,C Kavanagh,3,3,22.333333333333332,10.333333333333334,12.0,5.0,0.3333333333333333
2023-24,2023-12-10,C Kavanagh,5,5,20.2,10.0,10.2,4.4,0.2
2023-24,2023-12-10,C Kavanagh,10,9,20.77777777777778,9.777777777777779,11.0,4.444444444444445,0.1111111111111111
2023-24,2023-12-17,C Kavanagh,3,3,24.333333333333332,11.333333333333334,13.0,4.0,0.0
2023-24,2023-12-17,C Kavanagh,5,5,22.8,10.4,12.4,4.6,0.2
2023-24,2023-12-17,C Kavanagh,10,10,21.4,10.0,11.4,4.4,0.1
2023-24,2023-12-23,C Kavanagh,3,3,25.333333333333332,11.666666666666666,13.666666666666666,5.0,0.0
2023-24,2023-12-23,C Kavanagh,5,5,24.2,11.2,13.0,5.2,0.2
2023-24,2023-12-23,C Kavanagh,10,10,21.6,10.1,11.5,4.9,0.1
2023-24,2023-12-26,C Kavanagh,3,3,25.0,11.666666666666666,13.333333333333334,5.666666666666667,0.0
2023-24,2023-12-26,C Kavanagh,5,5,24.2,11.4,12.8,5.0,0.0
2023-24,2023-12-26,C Kavanagh,10,10,21.9,10.1,11.8,5.0,0.1
2023-24,2024-01-13,C Kavanagh,3,3,20.666666666666668,10.0,10.666666666666666,5.333333333333333,0.0
2023-24,2024-01-13,C Kavanagh,5,5,22.2,10.4,11.8,4.8,0.0
2023-24,2024-01-13,C Kavanagh,10,10,21.2,10.1,11.1,4.7,0.1
2023-24,2024-02-10,C Kavanagh,3,3,18.0,8.0,10.0,4.0,0.0
2023-24,2024-02-10,C Kavanagh,5,5,21.6,9.8,11.8,4.6,0.0
2023-24,2024-02-10,C Kavanagh,10,10,20.9,9.9,11.0,4.5,0.1
2023-24,2024-03-10,C Kavanagh,3,3,19.666666666666668,8.333333333333334,11.333333333333334,2.6666666666666665,0.3333333333333333
2023-24,2024-03-10,C Kavanagh,5,5,21.4,9.6,11.8,4.2,0.2
2023-24,2024-03-10,C Kavanagh,10,10,22.1,10.0,12.1,4.4,0.2
2023-24,2024-03-30,C Kavanagh,3,3,23.666666666666668,10.666666666666666,13.0,2.3333333333333335,0.3333333333333333
2023-24,2024-03-30,C Kavanagh,5,5,21.2,9.8,11.4,3.2,0.2
2023-24,2024-03-30,C Kavanagh,10,10,22.7,10.5,12.2,4.2,0.2
2023-24,2024-04-14,C Kavanagh,3,3,24.0,11.666666666666666,12.333333333333334,2.0,0.3333333333333333
2023-24,2024-04-14,C Kavanagh,5,5,21.0,9.8,11.2,2.4,0.2
2023-24,2024-04-14,C Kavanagh,10,10,22.6,10.6,12.0,3.7,0.1
2023-24,2024-05-04,C Kavanagh,3,3,20.666666666666668,11.0,9.666666666666666,1.6666666666666667,0.3333333333333333
2023-24,2024-05-04,C Kavanagh,5,5,21.4,10.2,11.2,2.0,0.4
2023-24,2024-05-04,C Kavanagh,10,10,21.8,10.3,11.5,3.4,0.2
2023-24,2024-05-14,C Kavanagh,3,3,20.333333333333332,11.0,9.333333333333334,3.0,0.3333333333333333
2023-24,2024-05-14,C Kavanagh,5,5,22.6,11.6,11.0,2.6,0.4
2023-24,2024-05-14,C Kavanagh,10,10,22.1,10.7,11.4,3.6,0.2
2023-24,2024-05-19,C Kavanagh,3,3,22.0,12.333333333333334,9.666666666666666,3.0,0.6666666666666666
2023-24,2024-05-19,C Kavanagh,5,5,22.4,12.2,10.2,2.6,0.4
2023-24,2024-05-19,C Kavanagh,10,10,21.9,10.9,11.0,3.4,0.3
2023-24,2023-08-11,C Pawson,3,1,19.0,11.0,8.0,0.0,1.0
2023-24,2023-08-11,C Pawson,5,1,19.0,11.0,8.0,0.0,1.0
2023-24,2023-08-11,C Pawson,10,1,19.0,11.0,8.0,0.0,1.0
2023-24,2023-08-26,C Pawson,3,2,21.5,10.5,11.0,3.5,0.5
2023-24,2023-08-26,C Pawson,5,2,21.5,10.5,11.0,3.5,0.5
2023-24,2023-08-26,C Pawson,10,2,21.5,10.5,11.0,3.5,0.5
2023-24,2023-09-16,C Pawson,3,3,21.0,9.666666666666666,11.333333333333334,5.0,0.3333333333333333
2023-24,2023-09-16,C Pawson,5,3,21.0,9.666666666666666,11.333333333333334,5.0,0.3333333333333333
2023-24,2023-09-16,C Pawson,10,3,21.0,9.666666666666666,11.333333333333334,5.0,0.3333333333333333
2023-24,2023-09-30,C Pawson,3,3,24.666666666666668,12.0,12.666666666666666,8.0,0.0
2023-24,2023-09-30,C Pawson,5,4,23.25,11.75,11.5,6.0,0.25
2023-24,2023-09-30,C Pawson,10,4,23.25,11.75,11.5,6.0,0.25
2023-24,2023-10-07,C Pawson,3,3,23.0,11.0,12.0,6.0,0.0
2023-24,2023-10-07,C Pawson,5,5,22.4,10.8,11.6,5.0,0.2
2023-24,2023-10-07,C Pawson,10,5,22.4,10.8,11.6,5.0,0.2
2023-24,2023-10-21,C Pawson,3,3,22.333333333333332,11.333333333333334,11.0,4.0,0.3333333333333333
2023-24,2023-10-21,C Pawson,5,5,22.2,10.4,11.8,5.4,0.2
2023-24,2023-10-21,C Pawson,10,6,21.666666666666668,10.5,11.166666666666666,4.5,0.3333333333333333
2023-24,2023-11-04,C Pawson,3,3,18.0,8.0,10.0,1.3333333333333333,0.3333333333333333
2023-24,2023-11-04,C Pawson,5,5,20.8,10.0,10.8,4.2,0.2
2023-24,2023-11-04,C Pawson,10,7,21.0,10.142857142857142,10.857142857142858,4.0,0.2857142857142857
2023-24,2023-12-03,C Pawson,3,3,21.0,11.0,10.0,3.6666666666666665,0.6666666666666666
2023-24,2023-12-03,C Pawson,5,5,22.4,11.6,10.8,4.2,0.4
2023-24,2023-12-03,C Pawson,10,8,21.875,10.875,11.0,4.5,0.375
2023-24,2023-12-06,C Pawson,3,3,24.0,11.333333333333334,12.666666666666666,4.333333333333333,0.3333333333333333
2023-24,2023-12-06,C Pawson,5,5,21.8,10.0,11.8,3.2,0.4
2023-24,2023-12-06,C Pawson,10,9,22.444444444444443,10.777777777777779,11.666666666666666,4.444444444444445,0.3333333333333333
2023-24,2023-12-26,C Pawson,3,3,25.0,12.0,13.0,5.333333333333333,0.3333333333333333
2023-24,2023-12-26,C Pawson,5,5,22.0,10.6,11.4,3.8,0.4
2023-24,2023-12-26,C Pawson,10,10,22.2,10.7,11.5,4.4,0.3
2023-24,2024-01-22,C Pawson,3,3,23.333333333333332,10.0,13.333333333333334,4.333333333333333,0.0
2023-24,2024-01-22,C Pawson,5,5,23.0,10.8,12.2,4.4,0.2
2023-24,2024-01-22,C Pawson,10,10,22.6,10.6,12.0,4.9,0.2
2023-24,2024-02-11,C Pawson,3,3,23.666666666666668,12.333333333333334,11.333333333333334,4.333333333333333,0.0
2023-24,2024-02-11,C Pawson,5,5,25.2,12.6,12.6,5.0,0.2
2023-24,2024-02-11,C Pawson,10,10,23.0,11.3,11.7,4.6,0.2
2023-24,2024-03-02,C Pawson,3,3,22.0,12.0,10.0,4.0,0.0
2023-24,2024-03-02,C Pawson,5,5,22.6,11.2,11.4,4.0,0.0
2023-24,2024-03-02,C Pawson,10,10,22.5,11.4,11.1,4.1,0.2
2023-24,2024-04-03,C Pawson,3,3,21.0,12.666666666666666,8.333333333333334,3.0,0.0
2023-24,2024-04-03,C Pawson,5,5,21.2,11.6,9.6,3.6,0.0
2023-24,2024-04-03,C Pawson,10,10,21.5,10.8,10.7,3.4,0.2
2023-24,2024-04-13,C Pawson,3,3,20.0,12.0,8.0,3.3333333333333335,0.0
2023-24,2024-04-13,C Pawson,5,5,22.2,12.6,9.6,3.8,0.0
2023-24,2024-04-13,C Pawson,10,10,22.1,11.6,10.5,3.8,0.2
2023-24,2024-04-21,C Pawson,3,3,20.333333333333332,10.666666666666666,9.666666666666666,3.3333333333333335,0.0
2023-24,2024-04-21,C Pawson,5,5,20.8,11.6,9.2,3.4,0.0
2023-24,2024-04-21,C Pawson,10,10,21.9,11.2,10.7,3.9,0.1
2023-24,2024-04-27,C Pawson,3,3,22.666666666666668,11.0,11.666666666666666,5.333333333333333,0.0
2023-24,2024-04-27,C Pawson,5,5,20.6,10.8,9.8,4.2,0.0
2023-24,2024-04-27,C Pawson,10,10,22.9,11.7,11.2,4.6,0.1
2023-24,2024-05-04,C Pawson,3,3,21.333333333333332,7.333333333333333,14.0,5.0,0.0
2023-24,2024-05-04,C Pawson,5,5,21.8,9.8,12.0,4.4,0.0
2023-24,2024-05-04,C Pawson,10,10,22.2,10.5,11.7,4.2,0.0
2023-24,2024-05-19,C Pawson,3,3,22.333333333333332,9.0,13.333333333333334,5.333333333333333,0.0
2023-24,2024-05-19,C Pawson,5,5,21.6,9.4,12.2,4.8,0.0
2023-24,2024-05-19,C Pawson,10,10,21.4,10.5,10.9,4.2,0.0
2023-24,2023-08-19,D Bond,3,1,25.0,13.0,12.0,4.0,1.0
2023-24,2023-08-19,D Bond,5,1,25.0,13.0,12.0,4.0,1.0
2023-24,2023-08-19,D Bond,10,1,25.0,13.0,12.0,4.0,1.0
2023-24,2024-02-03,D Bond,3,2,21.5,12.0,9.5,4.0,0.5
2023-24,2024-02-03,D Bond,5,2,21.5,12.0,9.5,4.0,0.5
2023-24,2024-02-03,D Bond,10,2,21.5,12.0,9.5,4.0,0.5
2023-24,2024-02-25,D Bond,3,3,18.333333333333332,10.666666666666666,7.666666666666667,3.6666666666666665,0.3333333333333333
2023-24,2024-02-25,D Bond,5,3,18.333333333333332,10.666666666666666,7.666666666666667,3.6666666666666665,0.3333333333333333
2023-24,2024-02-25,D Bond,10,3,18.333333333333332,10.666666666666666,7.666666666666667,3.6666666666666665,0.3333333333333333
2023-24,2024-03-16,D Bond,3,3,20.333333333333332,11.0,9.333333333333334,4.333333333333333,0.3333333333333333
2023-24,2024-03-16,D Bond,5,4,21.5,11.5,10.0,4.25,0.5
2023-24,2024-03-16,D Bond,10,4,21.5,11.5,10.0,4.25,0.5
2023-24,2024-05-19,D Bond,3,3,20.333333333333332,10.666666666666666,9.666666666666666,4.666666666666667,0.3333333333333333
2023-24,2024-05-19,D Bond,5,5,20.8,11.2,9.6,4.4,0.4
2023-24,2024-05-19,D Bond,10,5,20.8,11.2,9.6,4.4,0.4
2023-24,2023-08-12,D Coote,3,1,23.0,11.0,12.0,4.0,0.0
2023-24,2023-08-12,D Coote,5,1,23.0,11.0,12.0,4.0,0.0
2023-24,2023-08-12,D Coote,10,1,23.0,11.0,12.0,4.0,0.0
2023-24,2023-08-21,D Coote,3,2,23.5,12.5,11.0,3.5,0.5
2023-24,2023-08-21,D Coote,5,2,23.5,12.5,11.0,3.5,0.5
2023-24,2023-08-21,D Coote,10,2,23.5,12.5,11.0,3.5,0.5
2023-24,2023-09-17,D Coote,3,3,27.333333333333332,13.333333333333334,14.0,4.333333333333333,0.3333333333333333
2023-24,2023-09-17,D Coote,5,3,27.333333333333332,13.333333333333334,14.0,4.333333333333333,0.3333333333333333
2023-24,2023-09-17,D Coote,10,3,27.333333333333332,13.333333333333334,14.0,4.333333333333333,0.3333333333333333
2023-24,2023-10-07,D Coote,3,3,29.333333333333332,14.333333333333334,15.0,4.0,0.3333333333333333
2023-24,2023-10-07,D Coote,5,4,27.75,13.5,14.25,4.0,0.25
2023-24,2023-10-07,D Coote,10,4,27.75,13.5,14.25,4.0,0.25
2023-24,2023-10-22,D Coote,3,3,29.333333333333332,12.666666666666666,16.666666666666668,3.3333333333333335,0.0
2023-24,2023-10-22,D Coote,5,5,27.0,12.6,14.4,3.4,0.2
2023-24,2023-10-22,D Coote,10,5,27.0,12.6,14.4,3.4,0.2
2023-24,2023-12-17,D Coote,3,3,26.0,14.0,12.0,4.666666666666667,0.6666666666666666
2023-24,2023-12-17,D Coote,5,5,27.4,14.2,13.2,4.6,0.6
2023-24,2023-12-17,D Coote,10,6,26.666666666666668,13.666666666666666,13.0,4.5,0.5
2023-24,2023-12-24,D Coote,3,3,23.0,13.0,10.0,6.333333333333333,0.6666666666666666
2023-24,2023-12-24,D Coote,5,5,26.6,13.6,13.0,5.6,0.4
2023-24,2023-12-24,D Coote,10,7,25.714285714285715,13.285714285714286,12.428571428571429,5.0,0.42857142857142855
2023-24,2023-12-30,D Coote,3,3,18.666666666666668,11.666666666666666,7.0,6.666666666666667,0.6666666666666666
2023-24,2023-12-30,D Coote,5,5,21.8,11.6,10.2,4.8,0.4
2023-24,2023-12-30,D Coote,10,8,23.875,12.25,11.625,4.625,0.375
2023-24,2024-01-14,D Coote,3,3,19.333333333333332,9.666666666666666,9.666666666666666,5.0,0.0
2023-24,2024-01-14,D Coote,5,5,21.4,11.4,10.0,5.2,0.4
2023-24,2024-01-14,D Coote,10,9,24.22222222222222,12.333333333333334,11.88888888888889,4.666666666666667,0.3333333333333333
2023-24,2024-01-31,D Coote,3,3,22.0,10.333333333333334,11.666666666666666,4.0,0.0
2023-24,2024-01-31,D Coote,5,5,22.2,12.2,10.0,6.0,0.4
2023-24,2024-01-31,D Coote,10,10,24.6,12.4,12.2,4.7,0.3
2023-24,2024-02-18,D Coote,3,3,27.666666666666668,11.0,16.666666666666668,6.0,0.0
2023-24,2024-02-18,D Coote,5,5,22.8,9.8,13.0,5.6,0.0
2023-24,2024-02-18,D Coote,10,10,25.1,12.0,13.1,5.1,0.3
2023-24,2024-03-03,D Coote,3,3,25.666666666666668,9.333333333333334,16.333333333333332,6.333333333333333,0.0
2023-24,2024-03-03,D Coote,5,5,23.0,9.2,13.8,5.2,0.0
2023-24,2024-03-03,D Coote,10,10,24.8,11.4,13.4,5.4,0.2
2023-24,2024-03-31,D Coote,3,3,25.0,11.666666666666666,13.333333333333334,7.333333333333333,0.0
2023-24,2024-03-31,D Coote,5,5,26.0,12.2,13.8,6.4,0.0
2023-24,2024-03-31,D Coote,10,10,23.9,11.9,12.0,5.6,0.2
2023-24,2024-04-14,D Coote,3,3,22.0,13.333333333333334,8.666666666666666,6.0,0.0
2023-24,2024-04-14,D Coote,5,5,24.4,12.0,12.4,6.2,0.0
2023-24,2024-04-14,D Coote,10,10,22.9,11.7,11.2,5.7,0.2
2023-24,2024-04-27,D Coote,3,3,24.333333333333332,15.333333333333334,9.0,5.333333333333333,0.0
2023-24,2024-04-27,D Coote,5,5,24.4,12.2,12.2,6.0,0.0
2023-24,2024-04-27,D Coote,10,10,23.3,12.2,11.1,6.0,0.2
2023-24,2024-05-04,D Coote,3,3,25.0,14.0,11.0,4.333333333333333,0.0
2023-24,2024-05-04,D Coote,5,5,24.4,14.0,10.4,5.4,0.0
2023-24,2024-05-04,D Coote,10,10,23.6,11.9,11.7,5.5,0.0
2023-24,2023-09-02,D England,3,1,24.0,15.0,9.0,7.0,0.0
2023-24,2023-09-02,D England,5,1,24.0,15.0,9.0,7.0,0.0
2023-24,2023-09-02,D England,10,1,24.0,15.0,9.0,7.0,0.0
2023-24,2023-09-16,D England,3,2,23.0,14.0,9.0,7.5,0.0
2023-24,2023-09-16,D England,5,2,23.0,14.0,9.0,7.5,0.0
2023-24,2023-09-16,D England,10,2,23.0,14.0,9.0,7.5,0.0
2023-24,2023-12-23,D England,3,3,20.666666666666668,13.0,7.666666666666667,6.0,0.0
2023-24,2023-12-23,D England,5,3,20.666666666666668,13.0,7.666666666666667,6.0,0.0
2023-24,2023-12-23,D England,10,3,20.666666666666668,13.0,7.666666666666667,6.0,0.0
2023-24,2024-01-20,D England,3,3,20.666666666666668,11.333333333333334,9.333333333333334,5.0,0.0
2023-24,2024-01-20,D England,5,4,21.5,12.25,9.25,5.5,0.0
2023-24,2024-01-20,D England,10,4,21.5,12.25,9.25,5.5,0.0
2023-24,2024-02-10,D England,3,3,20.666666666666668,10.666666666666666,10.0,3.3333333333333335,0.0
2023-24,2024-02-10,D England,5,5,21.6,12.0,9.6,5.0,0.0
2023-24,2024-02-10,D England,10,5,21.6,12.0,9.6,5.0,0.0
2023-24,2024-02-20,D England,3,3,21.333333333333332,11.0,10.333333333333334,4.333333333333333,0.0
2023-24,2024-02-20,D England,5,5,20.4,11.4,9.0,4.8,0.0
2023-24,2024-02-20,D England,10,6,21.0,12.0,9.0,5.166666666666667,0.0
2023-24,2024-03-10,D England,3,3,23.0,11.333333333333334,11.666666666666666,5.0,0.0
2023-24,2024-03-10,D England,5,5,21.8,11.0,10.8,4.4,0.0
2023-24,2024-03-10,D England,10,7,22.142857142857142,11.857142857142858,10.285714285714286,5.285714285714286,0.0
2023-24,2024-03-16,D England,3,3,24.666666666666668,11.0,13.666666666666666,5.0,0.0
2023-24,2024-03-16,D England,5,5,24.0,10.8,13.2,4.4,0.0
2023-24,2024-03-16,D England,10,8,22.75,11.625,11.125,5.0,0.0
2023-24,2024-03-30,D England,3,3,25.0,11.0,14.0,4.333333333333333,0.3333333333333333
2023-24,2024-03-30,D England,5,5,23.0,11.2,11.8,4.4,0.2
2023-24,2024-03-30,D England,10,9,22.333333333333332,11.666666666666666,10.666666666666666,4.888888888888889,0.1111111111111111
2023-24,2024-04-03,D England,3,3,21.666666666666668,9.333333333333334,12.333333333333334,3.3333333333333335,0.3333333333333333
2023-24,2024-04-03,D England,5,5,22.4,10.2,12.2,4.4,0.2
2023-24,2024-04-03,D England,10,10,22.0,11.1,10.9,4.7,0.1
2023-24,2024-04-27,D England,3,3,20.0,9.333333333333334,10.666666666666666,3.3333333333333335,0.3333333333333333
2023-24,2024-04-27,D England,5,5,23.2,9.8,13.4,3.8,0.2
2023-24,2024-04-27,D England,10,10,21.8,10.6,11.2,4.3,0.1
2023-24,2024-05-11,D England,3,3,22.0,8.333333333333334,13.666666666666666,4.333333333333333,0.0
2023-24,2024-05-11,D England,5,5,22.4,9.4,13.0,4.0,0.2
2023-24,2024-05-11,D England,10,10,22.1,10.2,11.9,4.2,0.1
2023-24,2023-09-30,G Scott,3,1,15.0,6.0,9.0,2.0,0.0
2023-24,2023-09-30,G Scott,5,1,15.0,6.0,9.0,2.0,0.0
2023-24,2023-09-30,G Scott,10,1,15.0,6.0,9.0,2.0,0.0
2023-24,2023-11-11,G Scott,3,2,17.5,7.5,10.0,2.0,0.0
2023-24,2023-11-11,G Scott,5,2,17.5,7.5,10.0,2.0,0.0
2023-24,2023-11-11,G Scott,10,2,17.5,7.5,10.0,2.0,0.0
2023-24,2024-04-02,G Scott,3,3,20.666666666666668,9.333333333333334,11.333333333333334,3.0,0.0
2023-24,2024-04-02,G Scott,5,3,20.666666666666668,9.333333333333334,11.333333333333334,3.0,0.0
2023-24,2024-04-02,G Scott,10,3,20.666666666666668,9.333333333333334,11.333333333333334,3.0,0.0
2023-24,2024-04-21,G Scott,3,3,21.666666666666668,10.333333333333334,11.333333333333334,4.0,0.0
2023-24,2024-04-21,G Scott,5,4,20.0,9.25,10.75,3.5,0.0
2023-24,2024-04-21,G Scott,10,4,20.0,9.25,10.75,3.5,0.0
2023-24,2024-05-04,G Scott,3,3,18.0,8.333333333333334,9.666666666666666,4.0,0.0
2023-24,2024-05-04,G Scott,5,5,17.8,8.0,9.8,3.2,0.0
2023-24,2024-05-04,G Scott,10,5,17.8,8.0,9.8,3.2,0.0
2023-24,2024-05-19,G Scott,3,3,14.333333333333334,7.666666666666667,6.666666666666667,2.6666666666666665,0.0
2023-24,2024-05-19,G Scott,5,5,18.0,9.0,9.0,3.0,0.0
2023-24,2024-05-19,G Scott,10,6,17.5,8.5,9.0,2.8333333333333335,0.0
2023-24,2023-08-12,J Brooks,3,1,29.0,18.0,11.0,3.0,0.0
2023-24,2023-08-12,J Brooks,5,1,29.0,18.0,11.0,3.0,0.0
2023-24,2023-08-12,J Brooks,10,1,29.0,18.0,11.0,3.0,0.0
2023-24,2023-08-20,J Brooks,3,2,25.0,15.0,10.0,4.0,0.5
2023-24,2023-08-20,J Brooks,5,2,25.0,15.0,10.0,4.0,0.5
2023-24,2023-08-20,J Brooks,10,2,25.0,15.0,10.0,4.0,0.5
2023-24,2023-08-27,J Brooks,3,3,25.333333333333332,15.333333333333334,10.0,3.6666666666666665,0.6666666666666666
2023-24,2023-08-27,J Brooks,5,3,25.333333333333332,15.333333333333334,10.0,3.6666666666666665,0.6666666666666666
2023-24,2023-08-27,J Brooks,10,3,25.333333333333332,15.333333333333334,10.0,3.6666666666666665,0.6666666666666666
2023-24,2023-09-24,J Brooks,3,3,25.333333333333332,13.333333333333334,12.0,4.666666666666667,0.6666666666666666
2023-24,2023-09-24,J Brooks,5,4,26.25,14.5,11.75,4.25,0.5
2023-24,2023-09-24,J Brooks,10,4,26.25,14.5,11.75,4.25,0.5
2023-24,2023-10-07,J Brooks,3,3,26.0,14.666666666666666,11.333333333333334,4.0,0.6666666666666666
2023-24,2023-10-07,J Brooks,5,5,25.6,14.8,10.8,4.0,0.6
2023-24,2023-10-07,J Brooks,10,5,25.6,14.8,10.8,4.0,0.6
2023-24,2023-10-29,J Brooks,3,3,24.333333333333332,13.0,11.333333333333334,4.666666666666667,0.3333333333333333
2023-24,2023-10-29,J Brooks,5,5,24.0,13.4,10.6,4.4,0.6
2023-24,2023-10-29,J Brooks,10,6,24.833333333333332,14.166666666666666,10.666666666666666,4.166666666666667,0.5
2023-24,2023-11-04,J Brooks,3,3,22.666666666666668,12.0,10.666666666666666,5.0,0.3333333333333333
2023-24,2023-11-04,J Brooks,5,5,24.6,12.8,11.8,4.8,0.4
2023-24,2023-11-04,J Brooks,10,7,24.714285714285715,13.428571428571429,11.285714285714286,4.571428571428571,0.42857142857142855
2023-24,2023-11-12,J Brooks,3,3,24.666666666666668,11.0,13.666666666666666,5.666666666666667,0.3333333333333333
2023-24,2023-11-12,J Brooks,5,5,25.2,12.2,13.0,5.2,0.4
2023-24,2023-11-12,J Brooks,10,8,25.25,13.375,11.875,4.625,0.5
2023-24,2023-11-26,J Brooks,3,3,23.666666666666668,10.666666666666666,13.0,5.0,0.3333333333333333
2023-24,2023-11-26,J Brooks,5,5,23.0,11.8,11.2,4.6,0.4
2023-24,2023-11-26,J Brooks,10,9,24.444444444444443,13.0,11.444444444444445,4.444444444444445,0.4444444444444444
2023-24,2023-12-06,J Brooks,3,3,24.333333333333332,12.0,12.333333333333334,4.0,0.3333333333333333
2023-24,2023-12-06,J Brooks,5,5,23.6,11.2,12.4,4.8,0.2
2023-24,2023-12-06,J Brooks,10,10,24.6,13.0,11.6,4.4,0.4
2023-24,2023-12-21,J Brooks,3,3,22.333333333333332,11.666666666666666,10.666666666666666,4.666666666666667,0.0
2023-24,2023-12-21,J Brooks,5,5,24.0,11.4,12.6,5.2,0.2
2023-24,2023-12-21,J Brooks,10,10,24.0,12.4,11.6,4.8,0.4
2023-24,2023-12-27,J Brooks,3,3,22.333333333333332,12.666666666666666,9.666666666666666,5.666666666666667,0.0
2023-24,2023-12-27,J Brooks,5,5,22.8,12.2,10.6,5.0,0.2
2023-24,2023-12-27,J Brooks,10,10,23.7,12.5,11.2,4.9,0.3
2023-24,2024-01-14,J Brooks,3,3,18.0,11.0,7.0,5.333333333333333,0.0
2023-24,2024-01-14,J Brooks,5,5,19.6,11.2,8.4,4.6,0.0
2023-24,2024-01-14,J Brooks,10,10,22.4,11.7,10.7,4.9,0.2
2023-24,2024-01-30,J Brooks,3,3,19.0,11.666666666666666,7.333333333333333,4.666666666666667,0.0
2023-24,2024-01-30,J Brooks,5,5,21.2,12.0,9.2,5.0,0.0
2023-24,2024-01-30,J Brooks,10,10,22.1,11.9,10.2,4.8,0.2
2023-24,2024-02-10,J Brooks,3,3,18.666666666666668,9.333333333333334,9.333333333333334,3.3333333333333335,0.0
2023-24,2024-02-10,J Brooks,5,5,19.4,10.6,8.8,4.6,0.0
